siteengname	SO2 Average 	Maximum	X	Y	Months 	  Month/Year
Douliu	1.64	13.3	120.544994	23.711853	26	
Lunbei	1.48	4.6	120.348742	23.757547	26	
Xingang	2.15	5.6	120.345531	23.554839	26	
Puzi	1.39	3.2	120.2478	23.46538	26	
Taixi	2.42	17.2	120.1993333	23.702175	26	
Chiayi	1.96	8.7	120.4412515	23.46477865	26	
Xinying	1.61	8	120.31725	23.305633	26	
Shanhua	1.14	4.5	120.2974053	23.11337642	26	
Annan	1.88	6	120.2175	23.048197	26	
Tainan	2	6.8	120.22085	22.99123	26	
Meinong	1.65	5.4	120.530542	22.883583	26	
Qiaotou	1.79	8.1	120.305689	22.757506	26	
Renwu	2.7	18	120.332631	22.689056	26	
Fengshan	1.89	41.4	120.357422	22.628126	26	
Daliao	2.03	6	120.425311	22.56413611	26	
Linyuan	1.37	5.6	120.41175	22.4795	26	
Nanzi	1.42	5.2	120.328289	22.733667	26	
Zuoying	1.52	5.2	120.292917	22.674861	26	
Qianjin	2.01	17.8	120.2867611	22.63390278	26	
Qianzhen	1.71	10.4	120.3083336	22.6044507	26	
Xiaogang	1.48	5.3	120.337736	22.565833	26	
Pingtung	2.25	18.5	120.488033	22.673081	26	
Chaozhou	1.73	9	120.561175	22.523108	26	
Hengchun	1.97	10.2	120.788928	21.958069	26	
Taitung	2.09	10.3	121.15045	22.755358	26	
Hualien	1.42	13.6	121.599769	23.971306	26	
Yangming	2.36	47.1	121.529583	25.182722	26	
Yilan	2.8	25.4	121.746394	24.747917	26	
Dongshan	2.06	8.4	121.792928	24.632203	26	
Sanchong	2.43	9.3	121.493806	25.072611	26	
Zhongli	1.77	11.6	121.221667	24.953278	26	
Zhushan	1.59	12.6	120.677306	23.756389	26	
Yonghe	0.95	3.3	121.516306	25.017	26	
Fuxing	2.02	8.2	120.312017	22.608711	26	
Puli	0.8	4.6	120.967903	23.968842	26	
Matsu	0.8	4.7	119.9314938	26.15188416	26	
Kinmen	0.71	3.5	118.312256	24.432133	26	
Magong	0.89	2	119.566158	23.569031	26	
Guanshan	1.36	3.6	121.161933	23.045083	26	
Mailiao	0.92	3.4	120.251825	23.753506	26	
FugueiCape	2.13	7.1	121.5365689	25.29681695	26	
Dacheng	1.37	5.9	120.2696417	23.85493056	26	
Keelung	1.02	6.1	121.760056	25.129167	27	Apr
Xizhi	0.85	4.7	121.64081	25.06624	27	
Wanli	1.08	8.5	121.689881	25.179667	27	
Xindian	1.1	11.8	121.537778	24.977222	27	
Tucheng	1.45	10.6	121.451861	24.982528	27	
Banqiao	1.27	10.8	121.458667	25.012972	27	
Xinzhuang	0.91	8.4	121.4325	25.037972	27	
Cailiao	1.35	13.8	121.481028	25.06895	27	
Linkou	1.11	10.4	121.3654898	25.07798949	27	
Tamsui	1.24	6.2	121.449239	25.1645	27	
Shilin	1.54	11.9	121.5166636	25.10334003	27	
Zhongshan	0.81	8.3	121.526528	25.062361	27	
Wanhua	1.56	10.8	121.507972	25.046503	27	
Guting	0.87	6.7	121.529556	25.020608	27	
Songshan	1.05	7.1	121.578611	25.05	27	
Datong	1.22	10.9	121.5134207	25.06331455	27	
Taoyuan	0.86	10.4	121.3050053	24.9947107	27	
Dayuan	1.32	11.6	121.2025147	25.06100357	27	
Guanyin	0.74	2.9	121.0828309	25.03556747	27	
Pingzhen	0.48	3.1	121.203986	24.952786	27	
Longtan	1.97	8.5	121.2164577	24.86400048	27	
Hukou	2.78	23.5	121.0388689	24.90009696	27	
Zhudong	1.03	3.7	121.0889549	24.74091408	27	
Hsinchu	1.86	11.7	120.9723675	24.8056356	27	
Toufen	1.56	6.3	120.8986929	24.69690679	27	
Miaoli	1.42	6.9	120.8201147	24.56499183	27	
Sanyi	1.04	4	120.7595675	24.38248443	27	
Fengyuan	1.17	4.1	120.7425241	24.25699731	27	
Shalu	0.77	2.7	120.568794	24.225628	27	
Dali	1.39	11.7	120.6784444	24.09961111	27	
Zhongming	1.79	6.8	120.641092	24.151958	27	
Xitun	2.02	5.3	120.616917	24.162197	27	
Changhua	1.39	5.8	120.541519	24.066	27	
Xianxi	1.22	6.6	120.469061	24.131672	27	
Erlin	1.62	5	120.409653	23.925175	27	
Nantou	1.28	6.9	120.685306	23.913	27	
Douliu	1.67	8.7	120.544994	23.711853	27	
Lunbei	1.31	5.8	120.348742	23.757547	27	
Xingang	2.53	7.4	120.345531	23.554839	27	
Puzi	0.85	2.4	120.2478	23.46538	27	
Taixi	2.27	9.9	120.1993333	23.702175	27	
Chiayi	2.14	17.2	120.4412515	23.46477865	27	
Xinying	1.59	6.8	120.31725	23.305633	27	
Shanhua	1.21	6.5	120.2974053	23.11337642	27	
Annan	1.88	20.9	120.2175	23.048197	27	
Tainan	1.97	8.5	120.22085	22.99123	27	
Meinong	1.95	6.6	120.530542	22.883583	27	
Qiaotou	2.06	21.7	120.305689	22.757506	27	
Renwu	2.5	74.8	120.332631	22.689056	27	
Fengshan	1.73	14.5	120.357422	22.628126	27	
Daliao	2.13	31.5	120.425311	22.56413611	27	
Linyuan	1.27	3.9	120.41175	22.4795	27	
Nanzi	1.51	5.5	120.328289	22.733667	27	
Zuoying	1.32	4.7	120.292917	22.674861	27	
Qianjin	1.79	13.7	120.2867611	22.63390278	27	
Qianzhen	2.2	115.9	120.3083336	22.6044507	27	
Xiaogang	1.02	6	120.337736	22.565833	27	
Pingtung	2.31	10.4	120.488033	22.673081	27	
Chaozhou	1.77	14	120.561175	22.523108	27	
Hengchun	2.14	8.8	120.788928	21.958069	27	
Taitung	2.53	98.1	121.15045	22.755358	27	
Hualien	1.44	8.2	121.599769	23.971306	27	
Yangming	2.36	35.6	121.529583	25.182722	27	
Yilan	3.11	117.8	121.746394	24.747917	27	
Dongshan	2.05	15.2	121.792928	24.632203	27	
Sanchong	2.55	55.4	121.493806	25.072611	27	
Zhongli	1.63	10.4	121.221667	24.953278	27	
Zhushan	1.72	8	120.677306	23.756389	27	
Yonghe	0.9	1.8	121.516306	25.017	27	
Fuxing	1.36	11.5	120.312017	22.608711	27	
Puli	0.98	6.4	120.967903	23.968842	27	
Matsu	0.72	4.2	119.9314938	26.15188416	27	
Kinmen	0.68	6.4	118.312256	24.432133	27	
Magong	1.03	2.6	119.566158	23.569031	27	
Guanshan	1.16	4.8	121.161933	23.045083	27	
Mailiao	0.66	2.3	120.251825	23.753506	27	
FugueiCape	2.17	13.1	121.5365689	25.29681695	27	
Dacheng	1.28	16.7	120.2696417	23.85493056	27	
Keelung	0.79	6.9	121.760056	25.129167	28	May
Xizhi	0.64	1.5	121.64081	25.06624	28	
Wanli	0.74	6	121.689881	25.179667	28	
Xindian	0.74	5.9	121.537778	24.977222	28	
Tucheng	1.14	5.2	121.451861	24.982528	28	
Banqiao	0.91	5.2	121.458667	25.012972	28	
Xinzhuang	0.54	2.5	121.4325	25.037972	28	
Cailiao	1.05	6	121.481028	25.06895	28	
Linkou	0.76	3.8	121.3654898	25.07798949	28	
Tamsui	0.68	3.7	121.449239	25.1645	28	
Shilin	0.91	8	121.5166636	25.10334003	28	
Zhongshan	0.61	2.5	121.526528	25.062361	28	
Wanhua	1.13	4.9	121.507972	25.046503	28	
Guting	0.61	3.3	121.529556	25.020608	28	
Songshan	0.76	3.3	121.578611	25.05	28	
Datong	0.81	5.1	121.5134207	25.06331455	28	
Taoyuan	0.56	7.3	121.3050053	24.9947107	28	
Dayuan	1.03	6.6	121.2025147	25.06100357	28	
Guanyin	0.61	2.4	121.0828309	25.03556747	28	
Pingzhen	0.14	1.4	121.203986	24.952786	28	
Longtan	1.63	7.8	121.2164577	24.86400048	28	
Hukou	2.3	22.7	121.0388689	24.90009696	28	
Zhudong	0.62	2.3	121.0889549	24.74091408	28	
Hsinchu	1.51	46.4	120.9723675	24.8056356	28	
Toufen	1.22	3.4	120.8986929	24.69690679	28	
Miaoli	1.04	6.2	120.8201147	24.56499183	28	
Sanyi	0.72	3.4	120.7595675	24.38248443	28	
Fengyuan	0.88	2.9	120.7425241	24.25699731	28	
Shalu	0.6	2	120.568794	24.225628	28	
Dali	1.07	3.8	120.6784444	24.09961111	28	
Zhongming	1.76	5.9	120.641092	24.151958	28	
Xitun	1.94	5.5	120.616917	24.162197	28	
Changhua	1.04	4.5	120.541519	24.066	28	
Xianxi	0.92	3.8	120.469061	24.131672	28	
Erlin	1.4	6.4	120.409653	23.925175	28	
Nantou	1.17	6.5	120.685306	23.913	28	
Douliu	1.27	9.7	120.544994	23.711853	28	
Lunbei	0.94	3.5	120.348742	23.757547	28	
Xingang	2.03	7.1	120.345531	23.554839	28	
Puzi	1.19	2.2	120.2478	23.46538	28	
Taixi	2.26	7.9	120.1993333	23.702175	28	
Chiayi	1.39	14.7	120.4412515	23.46477865	28	
Xinying	1.54	6.2	120.31725	23.305633	28	
Shanhua	1.31	5.4	120.2974053	23.11337642	28	
Annan	1.62	6	120.2175	23.048197	28	
Tainan	1.62	6.9	120.22085	22.99123	28	
Meinong	1.56	5.1	120.530542	22.883583	28	
Qiaotou	1.82	5.7	120.305689	22.757506	28	
Renwu	2.41	23.8	120.332631	22.689056	28	
Fengshan	1.51	11	120.357422	22.628126	28	
Daliao	1.2	4.5	120.425311	22.56413611	28	
Linyuan	1.2	4.5	120.41175	22.4795	28	
Nanzi	0.93	4.4	120.328289	22.733667	28	
Zuoying	1.04	5.3	120.292917	22.674861	28	
Qianjin	1.3	5	120.2867611	22.63390278	28	
Qianzhen	1.56	8.6	120.3083336	22.6044507	28	
Xiaogang	0.71	5.3	120.337736	22.565833	28	
Pingtung	2.3	25.7	120.488033	22.673081	28	
Chaozhou	1.47	6.8	120.561175	22.523108	28	
Hengchun	1.96	10	120.788928	21.958069	28	
Taitung	1.68	7.9	121.15045	22.755358	28	
Hualien	1.37	11.2	121.599769	23.971306	28	
Yangming	1.6	14	121.529583	25.182722	28	
Yilan	2.92	21.3	121.746394	24.747917	28	
Dongshan	1.49	10.5	121.792928	24.632203	28	
Sanchong	2.04	9.3	121.493806	25.072611	28	
Zhongli	1.62	26.6	121.221667	24.953278	28	
Zhushan	1.23	6	120.677306	23.756389	28	
Yonghe	0.88	2.5	121.516306	25.017	28	
Fuxing	1.05	8.9	120.312017	22.608711	28	
Puli	1.02	14.2	120.967903	23.968842	28	
Matsu	0.68	5.1	119.9314938	26.15188416	28	
Kinmen	0.77	3.2	118.312256	24.432133	28	
Magong	1.04	2.2	119.566158	23.569031	28	
Guanshan	0.96	2.8	121.161933	23.045083	28	
Mailiao	0.66	4	120.251825	23.753506	28	
FugueiCape	1.88	13	121.5365689	25.29681695	28	
Dacheng	0.97	18.6	120.2696417	23.85493056	28	
Keelung	1.26	6	121.760056	25.129167	29	June
Xizhi	0.7	3.5	121.64081	25.06624	29	
Wanli	0.81	8.8	121.689881	25.179667	29	
Xindian	0.81	3.9	121.537778	24.977222	29	
Tucheng	1.27	7.1	121.451861	24.982528	29	
Banqiao	0.97	5.1	121.458667	25.012972	29	
Xinzhuang	0.66	5.1	121.4325	25.037972	29	
Cailiao	1.06	10.7	121.481028	25.06895	29	
Linkou	0.84	6.1	121.3654898	25.07798949	29	
Tamsui	1.09	4.7	121.449239	25.1645	29	
Shilin	1.34	13.7	121.5166636	25.10334003	29	
Zhongshan	0.64	4.7	121.526528	25.062361	29	
Wanhua	1.09	9.3	121.507972	25.046503	29	
Guting	0.82	3.9	121.529556	25.020608	29	
Songshan	0.67	6.6	121.578611	25.05	29	
Datong	1.33	8.9	121.5134207	25.06331455	29	
Taoyuan	0.69	5.8	121.3050053	24.9947107	29	
Dayuan	1.11	7	121.2025147	25.06100357	29	
Guanyin	0.57	3.2	121.0828309	25.03556747	29	
Pingzhen	0.43	2.7	121.203986	24.952786	29	
Longtan	0.96	5.7	121.2164577	24.86400048	29	
Hukou	1.94	12.7	121.0388689	24.90009696	29	
Zhudong	0.59	2	121.0889549	24.74091408	29	
Hsinchu	1.46	4.2	120.9723675	24.8056356	29	
Toufen	1.39	3.3	120.8986929	24.69690679	29	
Miaoli	1.08	3.1	120.8201147	24.56499183	29	
Sanyi	0.63	3.2	120.7595675	24.38248443	29	
Fengyuan	0.99	3.2	120.7425241	24.25699731	29	
Shalu	0.66	2.4	120.568794	24.225628	29	
Dali	1.2	3.6	120.6784444	24.09961111	29	
Zhongming	1.27	3.9	120.641092	24.151958	29	
Xitun	1.86	7.4	120.616917	24.162197	29	
Changhua	0.98	8.2	120.541519	24.066	29	
Xianxi	0.67	9.4	120.469061	24.131672	29	
Erlin	1.25	7.4	120.409653	23.925175	29	
Nantou	0.95	8.8	120.685306	23.913	29	
Douliu	1.3	11	120.544994	23.711853	29	
Lunbei	0.79	4.2	120.348742	23.757547	29	
Xingang	1.07	5.8	120.345531	23.554839	29	
Puzi	1.13	2.2	120.2478	23.46538	29	
Taixi	1.21	3.5	120.1993333	23.702175	29	
Chiayi	1.52	11.9	120.4412515	23.46477865	29	
Xinying	0.93	4.5	120.31725	23.305633	29	
Shanhua	1.35	7.9	120.2974053	23.11337642	29	
Annan	1.33	4.7	120.2175	23.048197	29	
Tainan	1.21	4.5	120.22085	22.99123	29	
Meinong	1.12	5.8	120.530542	22.883583	29	
Qiaotou	1.43	6.6	120.305689	22.757506	29	
Renwu	1.54	7.7	120.332631	22.689056	29	
Fengshan	1.47	32.6	120.357422	22.628126	29	
Daliao	1.71	5.1	120.425311	22.56413611	29	
Linyuan	1.06	4.3	120.41175	22.4795	29	
Nanzi	0.84	9.3	120.328289	22.733667	29	
Zuoying	0.77	4.2	120.292917	22.674861	29	
Qianjin	0.93	5.4	120.2867611	22.63390278	29	
Qianzhen	1.5	13.2	120.3083336	22.6044507	29	
Xiaogang	0.61	3.6	120.337736	22.565833	29	
Pingtung	1.78	23.2	120.488033	22.673081	29	
Chaozhou	1.27	7.4	120.561175	22.523108	29	
Hengchun	1.78	8.1	120.788928	21.958069	29	
Taitung	1.15	7.5	121.15045	22.755358	29	
Hualien	1.07	8.8	121.599769	23.971306	29	
Yangming	1.69	19.8	121.529583	25.182722	29	
Yilan	2.97	24.6	121.746394	24.747917	29	
Dongshan	1.32	8	121.792928	24.632203	29	
Sanchong	1.69	15.4	121.493806	25.072611	29	
Zhongli	0.88	5.5	121.221667	24.953278	29	
Zhushan	0.95	12.8	120.677306	23.756389	29	
Yonghe	0.8	1.7	121.516306	25.017	29	
Fuxing	1.19	6.3	120.312017	22.608711	29	
Puli	1.28	8.3	120.967903	23.968842	29	
Matsu	0.84	4.8	119.9314938	26.15188416	29	
Kinmen	0.67	9	118.312256	24.432133	29	
Magong	0.92	2.2	119.566158	23.569031	29	
Guanshan	0.69	2.7	121.161933	23.045083	29	
Mailiao	0.61	3.5	120.251825	23.753506	29	
FugueiCape	1.16	5.1	121.5365689	25.29681695	29	
Dacheng	0.71	2	120.2696417	23.85493056	29	
Keelung	1.43	8.1	121.760056	25.129167	30	July
Xizhi	0.88	2.8	121.64081	25.06624	30	
Wanli	1.17	7	121.689881	25.179667	30	
Xindian	0.97	19.6	121.537778	24.977222	30	
Tucheng	1.51	6.5	121.451861	24.982528	30	
Banqiao	1.2	8.5	121.458667	25.012972	30	
Xinzhuang	0.88	7.8	121.4325	25.037972	30	
Cailiao	1.35	14.2	121.481028	25.06895	30	
Linkou	1.07	7.2	121.3654898	25.07798949	30	
Tamsui	1.11	10	121.449239	25.1645	30	
Shilin	1.58	16.1	121.5166636	25.10334003	30	
Zhongshan	0.53	5.5	121.526528	25.062361	30	
Wanhua	1.57	6.3	121.507972	25.046503	30	
Guting	0.86	6.6	121.529556	25.020608	30	
Songshan	0.81	8.2	121.578611	25.05	30	
Datong	2.21	22.9	121.5134207	25.06331455	30	
Taoyuan	0.98	9.4	121.3050053	24.9947107	30	
Dayuan	1.5	5.5	121.2025147	25.06100357	30	
Guanyin	0.97	3.1	121.0828309	25.03556747	30	
Pingzhen	0.59	5	121.203986	24.952786	30	
Longtan	0.87	14.7	121.2164577	24.86400048	30	
Hukou	1.43	11.4	121.0388689	24.90009696	30	
Zhudong	0.59	3.6	121.0889549	24.74091408	30	
Hsinchu	1.36	5.6	120.9723675	24.8056356	30	
Toufen	1.48	3.9	120.8986929	24.69690679	30	
Miaoli	1.11	4	120.8201147	24.56499183	30	
Sanyi	0.74	3.5	120.7595675	24.38248443	30	
Fengyuan	1.06	4.3	120.7425241	24.25699731	30	
Shalu	0.75	3.2	120.568794	24.225628	30	
Dali	1.2	4.9	120.6784444	24.09961111	30	
Zhongming	1.52	8.3	120.641092	24.151958	30	
Xitun	1.81	4.7	120.616917	24.162197	30	
Changhua	1.14	8	120.541519	24.066	30	
Xianxi	1.27	9.4	120.469061	24.131672	30	
Erlin	1.37	7.9	120.409653	23.925175	30	
Nantou	1.33	10.3	120.685306	23.913	30	
Douliu	1.71	15.8	120.544994	23.711853	30	
Lunbei	0.86	3.6	120.348742	23.757547	30	
Xingang	0.84	3.9	120.345531	23.554839	30	
Puzi	1.15	2.4	120.2478	23.46538	30	
Taixi	1.32	6.1	120.1993333	23.702175	30	
Chiayi	1.4	9.1	120.4412515	23.46477865	30	
Xinying	1.52	4	120.31725	23.305633	30	
Shanhua	1.21	7.7	120.2974053	23.11337642	30	
Annan	1.5	3.6	120.2175	23.048197	30	
Tainan	1.12	3.9	120.22085	22.99123	30	
Meinong	1.06	4	120.530542	22.883583	30	
Qiaotou	1.55	8.5	120.305689	22.757506	30	
Renwu	1.61	14.3	120.332631	22.689056	30	
Fengshan	1.49	54.8	120.357422	22.628126	30	
Daliao	1.23	5.4	120.425311	22.56413611	30	
Linyuan	1.08	3.4	120.41175	22.4795	30	
Nanzi	0.92	6	120.328289	22.733667	30	
Zuoying	0.68	3.5	120.292917	22.674861	30	
Qianjin	1.34	9.6	120.2867611	22.63390278	30	
Qianzhen	1.21	6.4	120.3083336	22.6044507	30	
Xiaogang	0.7	3.2	120.337736	22.565833	30	
Pingtung	1.87	9.5	120.488033	22.673081	30	
Chaozhou	1.26	6.7	120.561175	22.523108	30	
Hengchun	1.84	7.6	120.788928	21.958069	30	
Taitung	1.22	8.8	121.15045	22.755358	30	
Hualien	1.22	7.6	121.599769	23.971306	30	
Yangming	1.25	24.1	121.529583	25.182722	30	
Yilan	2.7	23.3	121.746394	24.747917	30	
Dongshan	1.26	6.5	121.792928	24.632203	30	
Sanchong	1.31	7.2	121.493806	25.072611	30	
Zhongli	0.94	9.5	121.221667	24.953278	30	
Zhushan	1.04	9.5	120.677306	23.756389	30	
Yonghe	0.5	2.5	121.516306	25.017	30	
Fuxing	0.88	7.2	120.312017	22.608711	30	
Puli	1.09	5.8	120.967903	23.968842	30	
Matsu	1.03	5.4	119.9314938	26.15188416	30	
Kinmen	0.65	6.6	118.312256	24.432133	30	
Magong	0.62	1.6	119.566158	23.569031	30	
Guanshan	0.62	3	121.161933	23.045083	30	
Mailiao	0.44	2.5	120.251825	23.753506	30	
FugueiCape	2.12	14.6	121.5365689	25.29681695	30	
Dacheng	0.94	9.8	120.2696417	23.85493056	30	
Keelung	1.05	7.6	121.760056	25.129167	31	August
Xizhi	1.14	6.7	121.64081	25.06624	31	
Wanli	1.07	10.5	121.689881	25.179667	31	
Xindian	1	6.5	121.537778	24.977222	31	
Tucheng	1.48	6.7	121.451861	24.982528	31	
Banqiao	1.03	9.8	121.458667	25.012972	31	
Xinzhuang	0.71	8.1	121.4325	25.037972	31	
Cailiao	1.3	9.9	121.481028	25.06895	31	
Linkou	0.84	5.4	121.3654898	25.07798949	31	
Tamsui	1.21	4.1	121.449239	25.1645	31	
Shilin	1.3	24	121.5166636	25.10334003	31	
Zhongshan	0.77	7.5	121.526528	25.062361	31	
Wanhua	1.46	7.4	121.507972	25.046503	31	
Guting	0.77	4.2	121.529556	25.020608	31	
Songshan	0.7	9.5	121.578611	25.05	31	
Datong	2.18	23.7	121.5134207	25.06331455	31	
Taoyuan	1.01	9.2	121.3050053	24.9947107	31	
Dayuan	1.39	8.9	121.2025147	25.06100357	31	
Guanyin	0.85	3.3	121.0828309	25.03556747	31	
Pingzhen	0.68	3.1	121.203986	24.952786	31	
Longtan	1.04	4.8	121.2164577	24.86400048	31	
Hukou	1.7	12.8	121.0388689	24.90009696	31	
Zhudong	0.92	3.1	121.0889549	24.74091408	31	
Hsinchu	1.57	4.9	120.9723675	24.8056356	31	
Toufen	1.57	5.4	120.8986929	24.69690679	31	
Miaoli	1.14	6.4	120.8201147	24.56499183	31	
Sanyi	0.9	4.6	120.7595675	24.38248443	31	
Fengyuan	0.87	3.3	120.7425241	24.25699731	31	
Shalu	0.72	3.6	120.568794	24.225628	31	
Dali	1.22	4.5	120.6784444	24.09961111	31	
Zhongming	1.5	4.3	120.641092	24.151958	31	
Xitun	1.59	3.8	120.616917	24.162197	31	
Changhua	1.08	5.7	120.541519	24.066	31	
Xianxi	1.11	10.6	120.469061	24.131672	31	
Erlin	1.32	6.8	120.409653	23.925175	31	
Nantou	1.14	9.1	120.685306	23.913	31	
Douliu	1.51	17.2	120.544994	23.711853	31	
Lunbei	0.87	3.9	120.348742	23.757547	31	
Xingang	0.76	5.9	120.345531	23.554839	31	
Puzi	1.21	2.6	120.2478	23.46538	31	
Taixi	1.35	5.6	120.1993333	23.702175	31	
Chiayi	1.68	14	120.4412515	23.46477865	31	
Xinying	1.49	6.9	120.31725	23.305633	31	
Shanhua	1.37	11.9	120.2974053	23.11337642	31	
Annan	1.49	4.9	120.2175	23.048197	31	
Tainan	1.25	7.5	120.22085	22.99123	31	
Meinong	1.16	4.8	120.530542	22.883583	31	
Qiaotou	1.68	7.6	120.305689	22.757506	31	
Renwu	1.4	4.9	120.332631	22.689056	31	
Fengshan	1.46	20.2	120.357422	22.628126	31	
Daliao	1.18	4.6	120.425311	22.56413611	31	
Linyuan	1.07	6.7	120.41175	22.4795	31	
Nanzi	0.9	3.7	120.328289	22.733667	31	
Zuoying	0.77	5	120.292917	22.674861	31	
Qianjin	1.36	23.5	120.2867611	22.63390278	31	
Qianzhen	1.25	9.6	120.3083336	22.6044507	31	
Xiaogang	0.65	3.6	120.337736	22.565833	31	
Pingtung	1.65	8.5	120.488033	22.673081	31	
Chaozhou	1.39	5.7	120.561175	22.523108	31	
Hengchun	1.64	6	120.788928	21.958069	31	
Taitung	1.5	8.6	121.15045	22.755358	31	
Hualien	1.31	10.9	121.599769	23.971306	31	
Yangming	1.77	13.1	121.529583	25.182722	31	
Yilan	2.98	23.4	121.746394	24.747917	31	
Dongshan	1.22	8.8	121.792928	24.632203	31	
Sanchong	1.54	10.4	121.493806	25.072611	31	
Zhongli	1.13	15.6	121.221667	24.953278	31	
Zhushan	1.09	6.3	120.677306	23.756389	31	
Yonghe	0.59	6.1	121.516306	25.017	31	
Fuxing	0.92	6.9	120.312017	22.608711	31	
Puli	0.94	4.2	120.967903	23.968842	31	
Matsu	0.83	4.5	119.9314938	26.15188416	31	
Kinmen	0.61	10.7	118.312256	24.432133	31	
Magong	0.41	2.8	119.566158	23.569031	31	
Guanshan	0.87	2.6	121.161933	23.045083	31	
Mailiao	0.47	2	120.251825	23.753506	31	
FugueiCape	1.93	10.2	121.5365689	25.29681695	31	
Dacheng	1.02	7.5	120.2696417	23.85493056	31	
Keelung	0.91	10.1	121.760056	25.129167	32	September
Xizhi	0.76	7.3	121.64081	25.06624	32	
Wanli	0.75	3.8	121.689881	25.179667	32	
Xindian	0.78	5.2	121.537778	24.977222	32	
Tucheng	1.06	3.1	121.451861	24.982528	32	
Banqiao	0.78	3.3	121.458667	25.012972	32	
Xinzhuang	0.57	4.6	121.4325	25.037972	32	
Cailiao	1.06	4.7	121.481028	25.06895	32	
Linkou	0.99	6.5	121.3654898	25.07798949	32	
Tamsui	0.89	13.1	121.449239	25.1645	32	
Shilin	1.08	9.9	121.5166636	25.10334003	32	
Zhongshan	0.96	5.5	121.526528	25.062361	32	
Wanhua	1.09	3.8	121.507972	25.046503	32	
Guting	0.78	4.3	121.529556	25.020608	32	
Songshan	0.65	4.1	121.578611	25.05	32	
Datong	0.77	7.1	121.5134207	25.06331455	32	
Taoyuan	0.56	3.7	121.3050053	24.9947107	32	
Dayuan	0.89	4.7	121.2025147	25.06100357	32	
Guanyin	0.74	5.8	121.0828309	25.03556747	32	
Pingzhen	0.26	3.6	121.203986	24.952786	32	
Longtan	1.42	36.5	121.2164577	24.86400048	32	
Hukou	1.73	10.5	121.0388689	24.90009696	32	
Zhudong	1.16	4.3	121.0889549	24.74091408	32	
Hsinchu	1.52	8.8	120.9723675	24.8056356	32	
Toufen	1.37	5.4	120.8986929	24.69690679	32	
Miaoli	1.19	4.5	120.8201147	24.56499183	32	
Sanyi	1.09	4	120.7595675	24.38248443	32	
Fengyuan	1.21	3.1	120.7425241	24.25699731	32	
Shalu	0.75	3	120.568794	24.225628	32	
Dali	1.1	3	120.6784444	24.09961111	32	
Zhongming	1.69	4.8	120.641092	24.151958	32	
Xitun	1.61	3.6	120.616917	24.162197	32	
Changhua	1.1	9.6	120.541519	24.066	32	
Xianxi	1.16	6.5	120.469061	24.131672	32	
Erlin	1.36	7.2	120.409653	23.925175	32	
Nantou	1.08	5.4	120.685306	23.913	32	
Douliu	1.2	7.8	120.544994	23.711853	32	
Lunbei	1.06	5.1	120.348742	23.757547	32	
Xingang	0.78	4.3	120.345531	23.554839	32	
Puzi	1.16	3.2	120.2478	23.46538	32	
Taixi	2.19	9.5	120.1993333	23.702175	32	
Chiayi	1.33	8.9	120.4412515	23.46477865	32	
Xinying	2.03	7.3	120.31725	23.305633	32	
Shanhua	1.94	6	120.2974053	23.11337642	32	
Annan	1.64	4.5	120.2175	23.048197	32	
Tainan	1.65	5.1	120.22085	22.99123	32	
Meinong	1.44	3.9	120.530542	22.883583	32	
Qiaotou	1.88	6.3	120.305689	22.757506	32	
Renwu	1.96	10.5	120.332631	22.689056	32	
Fengshan	1.58	5.3	120.357422	22.628126	32	
Daliao	1.32	4	120.425311	22.56413611	32	
Linyuan	1.28	4.1	120.41175	22.4795	32	
Nanzi	1.1	5.1	120.328289	22.733667	32	
Zuoying	0.94	38.8	120.292917	22.674861	32	
Qianjin	1.51	8.3	120.2867611	22.63390278	32	
Qianzhen	1.18	7.6	120.3083336	22.6044507	32	
Xiaogang	0.7	2.8	120.337736	22.565833	32	
Pingtung	1.8	9.8	120.488033	22.673081	32	
Chaozhou	1.35	6.6	120.561175	22.523108	32	
Hengchun	1.54	7	120.788928	21.958069	32	
Taitung	1.36	6.2	121.15045	22.755358	32	
Hualien	1.52	8.4	121.599769	23.971306	32	
Yangming	1.42	10.1	121.529583	25.182722	32	
Yilan	1.91	23.5	121.746394	24.747917	32	
Dongshan	1.18	7.2	121.792928	24.632203	32	
Sanchong	1.3	7.4	121.493806	25.072611	32	
Zhongli	2	17.8	121.221667	24.953278	32	
Zhushan	1.14	5.4	120.677306	23.756389	32	
Yonghe	0.78	4.5	121.516306	25.017	32	
Fuxing	0.92	7.9	120.312017	22.608711	32	
Puli	0.88	5.9	120.967903	23.968842	32	
Matsu	0.58	3.5	119.9314938	26.15188416	32	
Kinmen	0.56	2.5	118.312256	24.432133	32	
Magong	0.56	2.7	119.566158	23.569031	32	
Guanshan	0.62	1.3	121.161933	23.045083	32	
Mailiao	0.56	1.7	120.251825	23.753506	32	
FugueiCape	1.83	10.8	121.5365689	25.29681695	32	
Dacheng	1.1	8.4	120.2696417	23.85493056	32	
Keelung	0.41	3.4	121.760056	25.129167	33	Oct
Xizhi	0.69	5.4	121.64081	25.06624	33	
Wanli	1.03	6	121.689881	25.179667	33	
Xindian	0.62	2.5	121.537778	24.977222	33	
Tucheng	1.01	3.7	121.451861	24.982528	33	
Banqiao	0.74	4.8	121.458667	25.012972	33	
Xinzhuang	0.52	5.8	121.4325	25.037972	33	
